date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:16:14	1827/1827	---M--	200	added ('OK')	image/png	etag:W/%22723-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/8.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/8.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:15	1689/1689	---M--	200	added ('OK')	image/png	etag:W/%22699-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/9.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/9.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:15	1095/1095	---M--	200	added ('OK')	image/png	etag:W/%22447-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/10.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/10.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:15	2147/2147	---M--	200	added ('OK')	image/png	etag:W/%22863-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/11.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/11.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:16	1916/1916	---M--	200	added ('OK')	image/png	etag:W/%2277c-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/12.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/12.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:16	1601/1601	---M--	200	added ('OK')	image/png	etag:W/%22641-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/13.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/13.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:16	1851/1851	---M--	200	added ('OK')	image/png	etag:W/%2273b-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/14.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/14.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:17	2996/2996	---M--	200	added ('OK')	image/png	etag:W/%22bb4-17d7f455918%22	https://www.icmarkets.com/home/img/png/slider/15.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/png/slider/15.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:17	33555/33555	---M--	200	added ('OK')	image/png	etag:W/%228313-17d7f455918%22	https://www.icmarkets.com/home/img/iphones.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/iphones.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:17	5538/5538	---M--	200	added ('OK')	image/png	etag:W/%2215a2-17d7f455918%22	https://www.icmarkets.com/home/img/appleStore.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/appleStore.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:18	5720/5720	---M--	200	added ('OK')	image/png	etag:W/%221658-17d7f455918%22	https://www.icmarkets.com/home/img/GoogleStore.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/GoogleStore.png	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:18	126366/126366	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ed9e-c6S/Zyjwqt0lfxp2ORkSthVYJtU%22	https://www.icmarkets.com/global/en/c	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/c	(from https://connect.facebook.net/en_US/fbevents.js)
21:16:19	126366/126366	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ed9e-iYjo3k0BlnUtjVMt53sG5fY2aKw%22	https://www.icmarkets.com/global/en/b	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/b	(from https://connect.facebook.net/en_US/fbevents.js)
21:16:19	140528/140528	---M--	200	added ('OK')	image/gif	etag:W/%22224f0-17d7f455918%22	https://www.icmarkets.com/home/img/Speech-bubble-icon.gif	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/home/img/Speech-bubble-icon.gif	(from https://www.icmarkets.com/home/css/static-home.css?e482e65a5d11b154c34bd76b3d619ab2)
21:16:19	126468/126468	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%221ee04-GFZXzewYSb5moA1YisvJeSsePrE%22	https://www.icmarkets.com/global/en/POST	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/POST	(from https://connect.facebook.net/en_US/fbevents.js)
21:16:20	29063/29063	---MCZ	200	added ('OK')	text/css	etag:W/%227187-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/font-awesome.min.css?4083f5d376eb849a458cc790b53ba080	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/font-awesome.mina1c0.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:20	47087/47087	---MCZ	200	added ('OK')	text/css	etag:W/%22b7ef-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/jquery.mCustomScrollbar.min.css?b62ed5638c6e9a8b1636fbe3718817ff	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/jquery.mCustomScrollbar.min125b.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:20	63853/63853	---MCZ	200	added ('OK')	text/css	etag:W/%22f96d-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/icm-open-account-bundle.css?c84bd41345b066ae9165645717705ca3	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/icm-open-account-bundlea65d.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:21	23739/23739	---MCZ	200	added ('OK')	text/css	etag:W/%225cbb-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/landing-page-template-bundle.css?ee3852ec9040c1ea4ab4cf7d2ff06ba8	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/landing-page-template-bundleada9.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:21	54209/54209	---MCZ	200	added ('OK')	text/css	etag:W/%22d3c1-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/static-live.css?a8471851ad0d033c5c4b1c30ae933fd4	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/static-livee289.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:22	239/239	---M--	200	added ('OK')	text/css	etag:W/%22ef-17d7f48e9c3%22	https://www.icmarkets.com/css/components/maintenance.css?38e55d8d7dbeb771e8201f437f75fc99	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/maintenanced119.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:22	7131/7131	---MCZ	200	added ('OK')	text/css	etag:W/%221bdb-17d7f48e9c7%22	https://www.icmarkets.com/css/components/popup-modal.css?ad857fb29bb75ab88ea836568ffc9be9	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/popup-modal8bca.css	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:23	251306/251306	---MCZ	200	added ('OK')	text/html	etag:W/%223d5aa-GOPcL1LeRJ+5Hxk7UBNFJggEuAk%22	https://www.icmarkets.com/global/en/open-trading-account/live?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/open-trading-account/live9d13.html	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:23	1971/1971	---M--	200	added ('OK')	image/png	etag:W/%227b3-17d7f455918%22	https://www.icmarkets.com/icm-open-account/icons/Metatrader.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/icons/Metatrader.png	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:24	1110/1110	---M--	200	added ('OK')	image/png	etag:W/%22456-17d7f455918%22	https://www.icmarkets.com/icm-open-account/icons/cTrader.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/icons/cTrader.png	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:24	1709/1709	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ad-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/js.cookie.min.js?a509fcb22e54bee3f4cbb6bf33c77438	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/js.cookie.min6860.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:27	1496409/1496409	---M-Z	200	added ('OK')	application/javascript	etag:W/%22611576ae-16d559%22	https://www.paypalobjects.com/api/checkout.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.paypalobjects.com/api/checkout.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:29	36639/36639	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a65941-8f1f%22	https://js.braintreegateway.com/web/3.37.0/js/client.min.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/js.braintreegateway.com/web/3.37.0/js/client.min.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:30	16820/16820	---MCZ	200	added ('OK')	application/javascript	etag:W/%2261a65942-41b4%22	https://js.braintreegateway.com/web/3.37.0/js/paypal-checkout.min.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/js.braintreegateway.com/web/3.37.0/js/paypal-checkout.min.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:30	3097/3097	---M-Z	200	added ('OK')	application/x-javascript	etag:%22f8949da2b266b83f78f0760c5f3a0748%22	https://connect.facebook.net/en_US/sdk.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/connect.facebook.net/en_US/sdk.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:32	42671/42671	---M-Z	200	added ('OK')	application/javascript	etag:W/%2242671-1637089134481%22	https://appleid.cdn-apple.com/appleauth/static/jsapi/appleid/1/en_US/appleid.auth.js	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/appleid.cdn-apple.com/appleauth/static/jsapi/appleid/1/en_US/appleid.auth.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:32	8336/8336	---MCZ	200	added ('OK')	application/javascript	etag:W/%222090-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/static-live.js?e7fa255874a4d56f831f6448b7484751	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/static-live5cc9.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:33	40183/40183	---MCZ	200	added ('OK')	application/javascript	etag:W/%229cf7-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/jquery.mCustomScrollbar.min.js?e9edbbefa2343a148199667f10b98fe4	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/jquery.mCustomScrollbar.min8c20.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:33	43031/43031	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a817-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/parsley.min.js?75984f7b77e165caf4894d8306fdbc41	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/parsley.min1ef2.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:34	219098/219098	---MCZ	200	added ('OK')	application/javascript	etag:W/%22357da-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/live.js?6050ef74efddcc16d2770c88c75ac833	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/live9f39.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:35	53393/53393	---MC-	200	added ('OK')	application/javascript	date:Tue,%2007%20Dec%202021%2021:11:35%20GMT	https://apis.google.com/js/platform.js?onload=renderGoogleButton	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/apis.google.com/js/platformeab2.js	(from https://www.icmarkets.com/global/en/open-trading-account/live)
21:16:35	52212/52212	---MCZ	200	added ('OK')	text/css	etag:W/%22cbf4-17d7f455918%22	https://www.icmarkets.com/icm-open-account/css/static-demo.css?2ae326b50d58e5f58671daa99cf01070	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/css/static-demo302b.css	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
21:16:37	174118/174118	---MCZ	200	added ('OK')	text/html	etag:W/%222a826-PTb0n96Kxd1dNxtYQHTjAKyMhRQ%22	https://www.icmarkets.com/global/en/open-trading-account/demo?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/open-trading-account/demo9d13.html	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
21:16:37	2989/2989	---MCZ	200	added ('OK')	application/javascript	etag:W/%22bad-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/static-demo.js?2c88f731815d5e6bc55986cd68ad6d09	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/static-demo06b8.js	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
21:16:37	102478/102478	---MCZ	200	added ('OK')	application/javascript	etag:W/%221904e-17d7f455918%22	https://www.icmarkets.com/icm-open-account/js/demo.js?ff90918069f69866879a45818c0740bd	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/icm-open-account/js/demo5980.js	(from https://www.icmarkets.com/global/en/open-trading-account/demo)
21:16:38	50380/50380	---MCZ	200	added ('OK')	text/css	etag:W/%22c4cc-17d7f4ad803%22	https://www.icmarkets.com/css/pages/contact-us.css?9fb6a3ad01a0b52e2b3eff63ed428931	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/contact-us4cec.css	(from https://www.icmarkets.com/global/en/company/contact-us)
21:16:38	43499/43499	---MCZ	200	added ('OK')	text/css	etag:W/%22a9eb-17d7f49076f%22	https://www.icmarkets.com/css/components/contact-us-form.css?3ec175fce602154ae206484ca1cb8b6e	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/contact-us-form646a.css	(from https://www.icmarkets.com/global/en/company/contact-us)
21:16:39	151876/151876	---MCZ	200	added ('OK')	text/html	etag:W/%2225144-QTLnTjbzMcjLctTyh5zcpUisCQs%22	https://www.icmarkets.com/global/en/company/contact-us?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/contact-us9d13.html	(from https://www.icmarkets.com/global/en/company/contact-us)
21:16:40	1253/1253	---M--	200	added ('OK')	image/png	etag:W/%224e5-17d7f455918%22	https://www.icmarkets.com/img/contactus/contact-us-gmap.png	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/img/contactus/contact-us-gmap.png	(from https://www.icmarkets.com/global/en/company/contact-us)
21:16:41	94613/94613	---MCZ	200	added ('OK')	text/css	etag:W/%2217195-17d7f496337%22	https://www.icmarkets.com/css/pages/why-icmarkets.css?64cd5a25d451a60affa471fdb7084261	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/why-icmarketsa45e.css	(from https://www.icmarkets.com/global/en/company/why-icmarkets)
21:16:42	134807/134807	---MCZ	200	added ('OK')	text/html	etag:W/%2220e97-BvrtvUIBrXXh11mdcyWEpnwHriY%22	https://www.icmarkets.com/global/en/company/why-icmarkets?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/company/why-icmarkets9d13.html	(from https://www.icmarkets.com/global/en/company/why-icmarkets)
21:16:42	47275/47275	---MCZ	200	added ('OK')	text/css	etag:W/%22b8ab-17d7f4966f7%22	https://www.icmarkets.com/css/pages/range-of-markets.css?c952a8c7c20be7bb57c96d3e6805db58	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/range-of-markets192e.css	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
21:16:43	151109/151109	---MCZ	200	added ('OK')	text/html	etag:W/%2224e45-A64+4qD3hsJr0REQJYsIDZVOAVY%22	https://www.icmarkets.com/global/en/trading-markets/range-of-markets?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-markets/range-of-markets9d13.html	(from https://www.icmarkets.com/global/en/trading-markets/range-of-markets)
21:16:43	51228/51228	---MCZ	200	added ('OK')	text/css	etag:W/%22c81c-17d7f48ed13%22	https://www.icmarkets.com/css/pages/spreads.css?a52f58a8b60a2ec4c9c789b8508e0dde	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/spreadsdf71.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:43	43711/43711	---MCZ	200	added ('OK')	text/css	etag:W/%22aabf-17d7f493a6f%22	https://www.icmarkets.com/css/components/forex-spread-table.css?661b2d3951ea8629ceef3be56835522c	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/forex-spread-tableae87.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:43	41532/41532	---MCZ	200	added ('OK')	text/css	etag:W/%22a23c-17d7f493927%22	https://www.icmarkets.com/css/components/spread-table-component.css?c018cfc70f5c7be71acd1d99de6b80e4	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/spread-table-component11a4.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:43	43585/43585	---MCZ	200	added ('OK')	text/css	etag:W/%22aa41-17d7f4946c3%22	https://www.icmarkets.com/css/components/commodities-spread-table.css?9f6b0a1c32e167329d3cdb997aefc92d	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/commodities-spread-table57d8.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:44	43557/43557	---MCZ	200	added ('OK')	text/css	etag:W/%22aa25-17d7f493927%22	https://www.icmarkets.com/css/components/indices-spread-table.css?2958c9c46919d621d028825d0a96d382	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/indices-spread-table99ad.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:44	43550/43550	---MCZ	200	added ('OK')	text/css	etag:W/%22aa1e-17d7f494813%22	https://www.icmarkets.com/css/components/metals-spread-table.css?15848d0602c1a90e7fe578458dbb87dc	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/metals-spread-tabled35d.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:44	43543/43543	---MCZ	200	added ('OK')	text/css	etag:W/%22aa17-17d7f49618b%22	https://www.icmarkets.com/css/components/bonds-spread-table.css?0bc0b3a341809a562146c62db18c4477	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/bonds-spread-tablef30c.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:45	43606/43606	---MCZ	200	added ('OK')	text/css	etag:W/%22aa56-17d7f49470b%22	https://www.icmarkets.com/css/components/cryptocurrency-spread-table.css?22905654e9b6bb9aace01ea9fce1a359	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/cryptocurrency-spread-tablee35a.css	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:46	545254/545254	---MCZ	200	added ('OK')	text/html	etag:W/%22851e6-0JfV5pOuvI+H4s7Kix/BwRPhSXQ%22	https://www.icmarkets.com/global/en/trading-pricing/spreads?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-pricing/spreads9d13.html	(from https://www.icmarkets.com/global/en/trading-pricing/spreads)
21:16:48	46980/46980	---MCZ	200	added ('OK')	text/css	etag:W/%22b784-17d7f4fb94f%22	https://www.icmarkets.com/css/pages/forex-trading.css?f0077c6e0fc7f227ebcfbf4a5d5e92d0	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/forex-trading3ff5.css	(from https://www.icmarkets.com/global/en/introduction/forex-trading)
21:16:49	143539/143539	---MCZ	200	added ('OK')	text/html	etag:W/%22230b3-0P/cO7eKdkM8ebugaQlmpX8+9fA%22	https://www.icmarkets.com/global/en/introduction/forex-trading?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/introduction/forex-trading9d13.html	(from https://www.icmarkets.com/global/en/introduction/forex-trading)
21:16:49	42340/42340	---MCZ	200	added ('OK')	text/css	etag:W/%22a564-17d7f4922bb%22	https://www.icmarkets.com/css/pages/funding.css?3492720270480650911d98f9032e0c3d	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/fundingd310.css	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
21:16:49	46281/46281	---MCZ	200	added ('OK')	text/css	etag:W/%22b4c9-17d7f49530b%22	https://www.icmarkets.com/css/components/deposit-card.css?daea0b78ee5c062d14708ce926c82b36	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/components/deposit-card6521.css	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
21:16:50	160909/160909	---MCZ	200	added ('OK')	text/html	etag:W/%222748d-zo4VD5MISzL7S7ubGT4yb6J4b1A%22	https://www.icmarkets.com/global/en/trading-accounts/funding?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/funding9d13.html	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
21:16:50	137603/137603	---MCZ	200	added ('OK')	text/html	etag:W/%2221983-krlHA1qp9Y0uTWNWq7hWQONkovs%22	https://www.icmarkets.com/global/en/trading-accounts/funding-netellervip	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/funding-netellervip.html	(from https://www.icmarkets.com/global/en/trading-accounts/funding)
21:16:50	42116/42116	---MCZ	200	added ('OK')	text/css	etag:W/%22a484-17d7f4de693%22	https://www.icmarkets.com/css/pages/withdrawal.css?e6ba9cafa1793291344acd567c4080f4	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/withdrawaldf3b.css	(from https://www.icmarkets.com/global/en/trading-accounts/withdrawal)
21:16:51	137192/137192	---MCZ	200	added ('OK')	text/html	etag:W/%22217e8-SMUpb3yALZ2mc1T3I1BJ6lfjUTo%22	https://www.icmarkets.com/global/en/trading-accounts/withdrawal?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/trading-accounts/withdrawal9d13.html	(from https://www.icmarkets.com/global/en/trading-accounts/withdrawal)
21:16:52	45166/45166	---MCZ	200	added ('OK')	text/css	etag:W/%22b06e-17d7f499bfb%22	https://www.icmarkets.com/css/pages/metatrader-4.css?5c44d15b9d8f7b42eb0f95be2ae18909	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/metatrader-413eb.css	(from https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4)
21:16:52	136669/136669	---MCZ	200	added ('OK')	text/html	etag:W/%22215dd-FWawVt3GA+vtqCo1jo2Rbn5+9uY%22	https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-49d13.html	(from https://www.icmarkets.com/global/en/forex-trading-platform-metatrader/metatrader-4)
21:16:53	45856/45856	---MCZ	200	added ('OK')	text/css	etag:W/%22b320-17d7f5271df%22	https://www.icmarkets.com/css/pages/ctrader-windows.css?c609cf60fc027dedac7533ec983425e9	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/css/pages/ctrader-windowsb971.css	(from https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows)
21:16:53	139049/139049	---MCZ	200	added ('OK')	text/html	etag:W/%2221f29-wuhE5/k3P22p8eCWxrw6lyV2L2Y%22	https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows?set_lang=en	C:/Users/Kenny%20Power/Desktop/IC%20Markets%20Homepage/IC%20markets%20Homepage/www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows9d13.html	(from https://www.icmarkets.com/global/en/forex-trading-platform-ctrader/ctrader-windows)
