date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:28:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20Apr%202022%2007:28:25%20GMT	https://icmarketsgroup.com/robots.txt		(from )
20:28:25	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20Apr%202022%2007:28:25%20GMT	https://icmarketsgroup.com/	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/index.html	(from )
20:28:25	15635/15635	---MCZ	200	added ('OK')	text/html	etag:%223d13-jpRdA+XRDg4eUoHYiON0k8n8w7k%22	https://icmarketsgroup.com/en	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en.html	(from https://icmarketsgroup.com/)
20:28:25	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%2247e-17fab7f2598%22	https://icmarketsgroup.com/static/favicon.ico	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/static/favicon.ico	(from https://icmarketsgroup.com/en)
20:28:26	184136/184136	---MCZ	200	added ('OK')	text/css	etag:W/%222cf48-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/e662f8a3faf9d151850a.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/e662f8a3faf9d151850a.css	(from https://icmarketsgroup.com/en)
20:28:26	69321/69321	---MCZ	200	added ('OK')	text/css	etag:W/%2210ec9-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/3325a4969a140c9b928a.css	(from https://icmarketsgroup.com/en)
20:28:26	5727/5727	---MCZ	200	added ('OK')	text/css	etag:W/%22165f-17fab805a30%22	https://icmarketsgroup.com/_next/static/css/4fe8076690bb1f613c70.css	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/css/4fe8076690bb1f613c70.css	(from https://icmarketsgroup.com/en)
20:28:26	16730/16730	---MCZ	200	added ('OK')	application/javascript	etag:W/%22415a-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/main-ef5be66c73dc0816254d.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/main-ef5be66c73dc0816254d.js	(from https://icmarketsgroup.com/en)
20:28:26	1539/1539	---MCZ	200	added ('OK')	application/javascript	etag:W/%22603-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/webpack-eb080e3f091731f228fb.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/webpack-eb080e3f091731f228fb.js	(from https://icmarketsgroup.com/en)
20:28:27	131063/131063	---MCZ	200	added ('OK')	application/javascript	etag:W/%221fff7-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/framework.093a8bf388e27a6c2bb9.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/framework.093a8bf388e27a6c2bb9.js	(from https://icmarketsgroup.com/en)
20:28:27	69/69	---M--	200	added ('OK')	application/javascript	etag:W/%2245-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/304464f2.ff5578978733a40a67a3.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/304464f2.ff5578978733a40a67a3.js	(from https://icmarketsgroup.com/en)
20:28:27	55774/55774	---MCZ	200	added ('OK')	application/javascript	etag:W/%22d9de-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/commons.a8449b9c608fdfd89c03.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/commons.a8449b9c608fdfd89c03.js	(from https://icmarketsgroup.com/en)
20:28:27	204274/204274	---MCZ	200	added ('OK')	application/javascript	etag:W/%2231df2-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/3ee32a9e2ca406dd83ec4f9a8d88ca57f2e4af5f.da3c1c97334666475960.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/3ee32a9e2ca406dd83ec4f9a8d88ca57f2e4af5f.da3c1c97334666475960.js	(from https://icmarketsgroup.com/en)
20:28:27	9922/9922	---MCZ	200	added ('OK')	application/javascript	etag:W/%2226c2-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/_app-f6f5d257748d43deb3fa.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/_app-f6f5d257748d43deb3fa.js	(from https://icmarketsgroup.com/en)
20:28:28	42636/42636	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a68c-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/6a9b8c67c707b43449f2c57a612edb2932794d2e.30951d0958b31c0ba78a.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/6a9b8c67c707b43449f2c57a612edb2932794d2e.30951d0958b31c0ba78a.js	(from https://icmarketsgroup.com/en)
20:28:28	6369/6369	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218e1-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/pages/index-429073c079c5a9da83a2.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/pages/index-429073c079c5a9da83a2.js	(from https://icmarketsgroup.com/en)
20:28:28	2562/2562	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a02-17fab7f2598%22	https://icmarketsgroup.com/icons/ICM-logo.svg	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/icons/ICM-logo.svg	(from https://icmarketsgroup.com/en)
20:28:28	20664/20664	---MCZ	200	added ('OK')	text/html	etag:%2250b8-KFtxbc+gZeUe9kW5u5SOVGfGI5o%22	https://icmarketsgroup.com/en/about	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/about.html	(from https://icmarketsgroup.com/en)
20:28:29	28078/28078	---MCZ	200	added ('OK')	text/html	etag:%226dae-ga3BbFvbbhmxpdxY5IjPbYv0z4w%22	https://icmarketsgroup.com/en/regulated-entities	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/regulated-entities.html	(from https://icmarketsgroup.com/en)
20:28:29	23531/23531	---MCZ	200	added ('OK')	text/html	etag:%225beb-3pWKPcU4xSF/U636Bog5qoKWXmQ%22	https://icmarketsgroup.com/en/careers	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/careers.html	(from https://icmarketsgroup.com/en)
20:28:29	26519/26519	---MCZ	200	added ('OK')	text/html	etag:%226797-fvewdwulIKnX6trfQYV2S3+8Sm0%22	https://icmarketsgroup.com/en/contact	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/contact.html	(from https://icmarketsgroup.com/en)
20:28:29	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20Apr%202022%2007:28:30%20GMT	https://icmarketsgroup.com/%22/img/landing-banner.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_/img/landing-banner.jpg_	(from https://icmarketsgroup.com/en)
20:28:29	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/landing-banner.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/landing-banner.jpg_	(from https://icmarketsgroup.com/en)
20:28:30	0/0	---MC-	302	error ('Found')	text/html	date:Wed,%2013%20Apr%202022%2007:28:30%20GMT	https://icmarketsgroup.com/%22/img/banner-1.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_/img/banner-1.jpg_	(from https://icmarketsgroup.com/en)
20:28:30	33965/33965	---MCZ	404	error ('Not%20Found')	text/html	etag:%2284ad-OJVXbDnieD6D/qYanft6MOobKxE%22	https://icmarketsgroup.com/en/%22/img/banner-1.jpg%22	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/en/_/img/banner-1.jpg_	(from https://icmarketsgroup.com/en)
20:28:30	92180/92180	---MCZ	200	added ('OK')	application/javascript	etag:W/%2216814-17fab805a30%22	https://icmarketsgroup.com/_next/static/chunks/polyfills-a578c3097b36509e7ccf.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/chunks/polyfills-a578c3097b36509e7ccf.js	(from https://icmarketsgroup.com/en)
20:28:30	3091/3091	---MCZ	200	added ('OK')	application/javascript	etag:W/%22c13-17fab805a30%22	https://icmarketsgroup.com/_next/static/mYX9JPAFMbx3HDXvSPC7v/_buildManifest.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/mYX9JPAFMbx3HDXvSPC7v/_buildManifest.js	(from https://icmarketsgroup.com/en)
20:28:31	76/76	---M--	200	added ('OK')	application/javascript	etag:W/%224c-17fab805a30%22	https://icmarketsgroup.com/_next/static/mYX9JPAFMbx3HDXvSPC7v/_ssgManifest.js	C:/Users/PathBlazer%20(JESSE)/Desktop/IC%20Markets%20Group/icmarketsgroup.com/_next/static/mYX9JPAFMbx3HDXvSPC7v/_ssgManifest.js	(from https://icmarketsgroup.com/en)
